company_id,name,town,postcode,sectors,entry_routes,role_families,size_band,priority_employer,hiring_signal,website,summary,profile_text,employer_key,source,n_vacancies_raw,n_live_vacancies,sector_list,entry_route_list,role_family_list,n_sectors,n_entry_routes,n_opportunities
VAC2053C516,FOSTER GARDENS LTD,Chipping Campden,GL55,agri_tech_food,apprenticeship|school_leaver,field_ops|ops|technician,medium,0,medium,,"Gloucestershire employer (Chipping Campden) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Advanced Gardening Apprentice; Gardener Apprentice; Gardener Apprentice. Standards/frameworks: Landscape or horticulture supervisor, Horticulture or landscape operative, Horticulture or landscape operative.",FOSTER GARDENS LTD Chipping Campden Gloucestershire agri_tech_food apprenticeship school_leaver field_ops ops technician Advanced Gardening Apprentice Gardener Apprentice Gardener Apprentice Advanced Gardening Apprentice Landscape or horticulture supervisor Horticulture or landscape operative Horticulture or landscape operative apprenticeship school leaver,foster gardens,vacancies,4.0,0.0,['agri_tech_food'],"['apprenticeship', 'school_leaver']","['field_ops', 'ops', 'technician']",1,2,3
VAC072B5147,SHAREPOINT ASSIST LTD,Cheltenham,GL50,business_professional,apprenticeship,admin|finance|sales|project_coord|software,sme,0,low,,Gloucestershire employer (Cheltenham) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: ICT Apprentice workshop engineer. Standards/frameworks: Information communications technician.,SHAREPOINT ASSIST LTD Cheltenham Gloucestershire business_professional apprenticeship admin finance sales project_coord software ICT Apprentice workshop engineer Information communications technician apprenticeship school leaver,sharepoint assist,vacancies,1.0,0.0,['business_professional'],['apprenticeship'],"['admin', 'finance', 'sales', 'project_coord', 'software']",1,1,1
VACA0454B42,Hilltop Dental Practice,Cheltenham,GL50,business_professional,apprenticeship,admin|finance|sales|project_coord|care,medium,0,high,,Gloucestershire employer (Cheltenham) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Dental Nurse Apprentice; Apprentice Dental Nurse; Apprentice Dental Nurse.,Hilltop Dental Practice Cheltenham Gloucestershire business_professional apprenticeship admin finance sales project_coord care Dental Nurse Apprentice Apprentice Dental Nurse Apprentice Dental Nurse apprenticeship school leaver,hilltop dental practice,vacancies,3.0,1.0,['business_professional'],['apprenticeship'],"['admin', 'finance', 'sales', 'project_coord', 'care']",1,1,3
VAC3EE6962A,PBT ACCOUNTANCY LTD,Gloucester,GL3,business_professional,apprenticeship|school_leaver,admin|finance|sales|project_coord,sme,0,low,,Gloucestershire employer (Gloucester) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Finance Apprentice. Standards/frameworks: Accounts or finance assistant.,PBT ACCOUNTANCY LTD Gloucester Gloucestershire business_professional apprenticeship school_leaver admin finance sales project_coord Finance Apprentice Accounts or finance assistant apprenticeship school leaver,pbt accountancy,vacancies,1.0,0.0,['business_professional'],"['apprenticeship', 'school_leaver']","['admin', 'finance', 'sales', 'project_coord']",1,2,1
VAC0339FDC5,STONEHEALTH LTD,Gloucestershire,GL11,business_professional,apprenticeship,admin|finance|sales|project_coord|software,sme,0,medium,,"Gloucestershire employer (Gloucestershire) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Business Administration Apprentice; Business Administration Apprentice. Standards/frameworks: Business administrator, Business administrator.",STONEHEALTH LTD Gloucestershire Gloucestershire business_professional apprenticeship admin finance sales project_coord software Business Administration Apprentice Business Administration Apprentice Business administrator Business administrator apprenticeship school leaver,stonehealth,vacancies,2.0,0.0,['business_professional'],['apprenticeship'],"['admin', 'finance', 'sales', 'project_coord', 'software']",1,1,2
VACD7881B31,Rappor,Cheltenham,GL50,aerospace_manufacturing|business_professional,apprenticeship,engineer_ops|manufacturing|technician|quality|admin,sme,0,low,,Gloucestershire employer (Cheltenham) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Apprentice Transport Planning Technician (Level 3) - Autumn 2025 intake. Standards/frameworks: Transport planning technician.,Rappor Cheltenham Gloucestershire aerospace_manufacturing business_professional apprenticeship engineer_ops manufacturing technician quality admin Apprentice Transport Planning Technician (Level 3) - Autumn 2025 intake Transport planning technician apprenticeship school leaver,rappor,vacancies,1.0,0.0,"['aerospace_manufacturing', 'business_professional']",['apprenticeship'],"['engineer_ops', 'manufacturing', 'technician', 'quality', 'admin']",2,1,1
VAC033F72E7,IEP TECHNOLOGIES LTD,Cheltenham,GL51,business_professional,apprenticeship|school_leaver,admin|finance|sales|project_coord|software,sme,0,low,,Gloucestershire employer (Cheltenham) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Apprentice Warehouse Operative. Standards/frameworks: Supply chain warehouse operative.,IEP TECHNOLOGIES LTD Cheltenham Gloucestershire business_professional apprenticeship school_leaver admin finance sales project_coord software Apprentice Warehouse Operative Supply chain warehouse operative apprenticeship school leaver,iep technologies,vacancies,1.0,0.0,['business_professional'],"['apprenticeship', 'school_leaver']","['admin', 'finance', 'sales', 'project_coord', 'software']",1,2,1
VACCB0395F2,SECONDLIFE LTD,Gloucestershire,GL19,business_professional,apprenticeship,admin|finance|sales|project_coord|software,sme,0,low,,Gloucestershire employer (Gloucestershire) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: IT Repair Technician Apprentice. Standards/frameworks: Information communications technician.,SECONDLIFE LTD Gloucestershire Gloucestershire business_professional apprenticeship admin finance sales project_coord software IT Repair Technician Apprentice Information communications technician apprenticeship school leaver,secondlife,vacancies,1.0,0.0,['business_professional'],['apprenticeship'],"['admin', 'finance', 'sales', 'project_coord', 'software']",1,1,1
VAC0FDEEE5E,NUGENT BUILDING CONTRACTORS LTD,Gloucester,GL1,construction_green,apprenticeship|school_leaver,technician|field_ops|ops|engineer_ops,sme,0,low,,Gloucestershire employer (Gloucester) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Groundworker apprentice. Standards/frameworks: Groundworker.,NUGENT BUILDING CONTRACTORS LTD Gloucester Gloucestershire construction_green apprenticeship school_leaver technician field_ops ops engineer_ops Groundworker apprentice Groundworker apprenticeship school leaver,nugent building contractors,vacancies,1.0,0.0,['construction_green'],"['apprenticeship', 'school_leaver']","['technician', 'field_ops', 'ops', 'engineer_ops']",1,2,1
VAC8C35CC36,HM Prison & Probation Service,Wotton Under Edge,GL12,business_professional|hospitality_retail,apprenticeship|school_leaver,admin|finance|sales|project_coord|customer_success,medium,0,medium,,"Gloucestershire employer (Wotton Under Edge) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Operational Support Grade - HMP Eastwood Park (Prison Support Role) - Apprentice; 15848 Operational Support Grade - HMP Eastwood Park (Prison Support Role) Apprenticeship; 13270 - Operational Support Grade - HMP Eastwood Park (Prison Support Role) Apprenticeship. Standards/frameworks: Customer service practitioner, Customer service practitioner, Customer service practitione",HM Prison & Probation Service Wotton Under Edge Gloucestershire business_professional hospitality_retail apprenticeship school_leaver admin finance sales project_coord customer_success Operational Support Grade - HMP Eastwood Park (Prison Support Role) - Apprentice 15848 Operational Support Grade - HMP Eastwood Park (Prison Support Role) Apprenticeship 13270 - Operational Support Grade - HMP Eastwood Park (Prison Support Role) Apprenticeship 10312 - Operational Support Grade - HMP Eastwood Park (Prison Support Role) apprenticeship Customer service practitioner Customer service practitioner Customer service practitioner apprenticeship school leaver,hm prison probation service,vacancies,4.0,0.0,"['business_professional', 'hospitality_retail']","['apprenticeship', 'school_leaver']","['admin', 'finance', 'sales', 'project_coord', 'customer_success']",2,2,3
VAC7EFDBD0F,PARAGON EDUCATION & SKILLS LIMITED,Gloucester,GL4,health_care,apprenticeship|school_leaver,care|admin,sme,0,low,,Gloucestershire employer (Gloucester) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Health and Social Care Apprenticeship (Domiciliary) - Gloucester. Standards/frameworks: Adult care worker.,PARAGON EDUCATION & SKILLS LIMITED Gloucester Gloucestershire health_care apprenticeship school_leaver care admin Health and Social Care Apprenticeship (Domiciliary) - Gloucester Adult care worker apprenticeship school leaver,paragon education skills,vacancies,1.0,0.0,['health_care'],"['apprenticeship', 'school_leaver']","['care', 'admin']",1,2,1
VACC1D11A6A,GRETA MASON EVENTING LIMITED,Gloucestershire,GL54,agri_tech_food,apprenticeship|school_leaver,field_ops|ops|technician,sme,0,low,,Gloucestershire employer (Gloucestershire) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: International Event yard - Equine Groom Apprentice. Standards/frameworks: Equine groom.,GRETA MASON EVENTING LIMITED Gloucestershire Gloucestershire agri_tech_food apprenticeship school_leaver field_ops ops technician International Event yard - Equine Groom Apprentice Equine groom apprenticeship school leaver,greta mason eventing,vacancies,1.0,0.0,['agri_tech_food'],"['apprenticeship', 'school_leaver']","['field_ops', 'ops', 'technician']",1,2,1
VACA1678718,BananaMoon-Gloucester,Gloucester,GL1,education_training|health_care,apprenticeship,teaching_support|admin|care|software|cyber,medium,0,medium,,"Gloucestershire employer (Gloucester) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: APPRENTICE EARLY YEARS PRACTITIONER; APPRENTICE EARLY YEARS PRACTITIONER; APPRENTICE EARLY YEARS PRACTITIONER. Standards/frameworks: Early years educator, Early years educator, Early years educator.",BananaMoon-Gloucester Gloucester Gloucestershire education_training health_care apprenticeship teaching_support admin care software cyber APPRENTICE EARLY YEARS PRACTITIONER APPRENTICE EARLY YEARS PRACTITIONER APPRENTICE EARLY YEARS PRACTITIONER Early years educator Early years educator Early years educator apprenticeship school leaver,bananamoon gloucester,vacancies,3.0,0.0,"['education_training', 'health_care']",['apprenticeship'],"['teaching_support', 'admin', 'care', 'software', 'cyber']",2,1,3
VACB432C362,PRICE DAVIS LTD,Cheltenham,GL51,business_professional,apprenticeship|school_leaver,admin|finance|sales|project_coord|software,sme,0,low,,Gloucestershire employer (Cheltenham) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Apprentice Accounts Assistant Technician. Standards/frameworks: Accounts or finance assistant.,PRICE DAVIS LTD Cheltenham Gloucestershire business_professional apprenticeship school_leaver admin finance sales project_coord software Apprentice Accounts Assistant Technician Accounts or finance assistant apprenticeship school leaver,price davis,vacancies,1.0,0.0,['business_professional'],"['apprenticeship', 'school_leaver']","['admin', 'finance', 'sales', 'project_coord', 'software']",1,2,1
VAC8A169BAE,CHELTENHAM BOURNSIDE SCHOOL AND SIXTH FORM CENTRE,Cheltenham,GL51,education_training,apprenticeship,teaching_support|admin|care|software|cyber,sme,0,low,,Gloucestershire employer (Cheltenham) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Apprentice Teaching Assistant. Standards/frameworks: Teaching assistant.,CHELTENHAM BOURNSIDE SCHOOL AND SIXTH FORM CENTRE Cheltenham Gloucestershire education_training apprenticeship teaching_support admin care software cyber Apprentice Teaching Assistant Teaching assistant apprenticeship school leaver,cheltenham bournside school and sixth form centre,vacancies,1.0,0.0,['education_training'],['apprenticeship'],"['teaching_support', 'admin', 'care', 'software', 'cyber']",1,1,1
VAC2E2C3C53,SOPHIE HULME EVENTING LIMITED,Gloucestershire,GL19,agri_tech_food,apprenticeship|school_leaver,field_ops|ops|technician,medium,0,high,,"Gloucestershire employer (Gloucestershire) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Apprentice Equine Eventing Groom; Apprentice Equine Eventing Groom; Apprentice Equine Eventing Groom. Standards/frameworks: Equine groom, Equine groom, Equine groom.",SOPHIE HULME EVENTING LIMITED Gloucestershire Gloucestershire agri_tech_food apprenticeship school_leaver field_ops ops technician Apprentice Equine Eventing Groom Apprentice Equine Eventing Groom Apprentice Equine Eventing Groom Apprentice Equine Eventing Groom Equine groom Equine groom Equine groom apprenticeship school leaver,sophie hulme eventing,vacancies,4.0,1.0,['agri_tech_food'],"['apprenticeship', 'school_leaver']","['field_ops', 'ops', 'technician']",1,2,3
VACCD6B4A18,GB DIBDEN GENERAL BUILDERS LIMITED,Wotton Under Edge,GL12,construction_green,apprenticeship|school_leaver,technician|field_ops|ops|engineer_ops|care,sme,0,low,,Gloucestershire employer (Wotton Under Edge) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Property Maintenance Apprenticeship. Standards/frameworks: Property maintenance operative.,GB DIBDEN GENERAL BUILDERS LIMITED Wotton Under Edge Gloucestershire construction_green apprenticeship school_leaver technician field_ops ops engineer_ops care Property Maintenance Apprenticeship Property maintenance operative apprenticeship school leaver,gb dibden general builders,vacancies,1.0,0.0,['construction_green'],"['apprenticeship', 'school_leaver']","['technician', 'field_ops', 'ops', 'engineer_ops', 'care']",1,2,1
VACCCB71F45,Goldenstones Gardening Ltd,Stroud,GL6,agri_tech_food,apprenticeship|school_leaver,field_ops|ops|technician|care,sme,0,low,,Gloucestershire employer (Stroud) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Landscape operative apprentice. Standards/frameworks: Horticulture or landscape operative.,Goldenstones Gardening Ltd Stroud Gloucestershire agri_tech_food apprenticeship school_leaver field_ops ops technician care Landscape operative apprentice Horticulture or landscape operative apprenticeship school leaver,goldenstones gardening,vacancies,1.0,0.0,['agri_tech_food'],"['apprenticeship', 'school_leaver']","['field_ops', 'ops', 'technician', 'care']",1,2,1
VAC771CA7CF,STATHAM CUSTOM CABINS LTD,Stroud,GL5,construction_green,apprenticeship|school_leaver,technician|field_ops|ops|engineer_ops|care,medium,0,high,,"Gloucestershire employer (Stroud) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Carpentry Apprentice at Statham Custom Cabins; Carpentry Apprentice; Carpentry Level 2 Apprentice. Standards/frameworks: Carpentry and joinery, Carpentry and joinery, Carpentry and joinery.",STATHAM CUSTOM CABINS LTD Stroud Gloucestershire construction_green apprenticeship school_leaver technician field_ops ops engineer_ops care Carpentry Apprentice at Statham Custom Cabins Carpentry Apprentice Carpentry Level 2 Apprentice Carpentry Apprentice Carpentry and joinery Carpentry and joinery Carpentry and joinery apprenticeship school leaver,statham custom cabins,vacancies,5.0,1.0,['construction_green'],"['apprenticeship', 'school_leaver']","['technician', 'field_ops', 'ops', 'engineer_ops', 'care']",1,2,3
VACCDFC0FF5,The Ormond Hotel,Tetbury,GL8,hospitality_tourism,apprenticeship|school_leaver,customer_success|ops|events,sme,0,low,,Gloucestershire employer (Tetbury) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Commis Chef Level 2 Apprentice. Standards/frameworks: Commis chef.,The Ormond Hotel Tetbury Gloucestershire hospitality_tourism apprenticeship school_leaver customer_success ops events Commis Chef Level 2 Apprentice Commis chef apprenticeship school leaver,ormond hotel,vacancies,1.0,0.0,['hospitality_tourism'],"['apprenticeship', 'school_leaver']","['customer_success', 'ops', 'events']",1,2,1
VACA94CE1CD,EMCOR (UK) LIMITED,Gloucestershire,GL50,construction_green|cyber_digital,apprenticeship|higher_apprenticeship,technician|field_ops|ops|engineer_ops|software,medium,0,medium,,"Gloucestershire employer (Gloucestershire) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Electrical Apprentice; Data Analyst Apprentice; Electrical Apprentice. Standards/frameworks: Installation electrician and maintenance electrician, Data analyst, Installation electrician and maintenance electrician.",EMCOR (UK) LIMITED Gloucestershire Gloucestershire construction_green cyber_digital apprenticeship higher_apprenticeship technician field_ops ops engineer_ops software cyber data analyst care Electrical Apprentice Data Analyst Apprentice Electrical Apprentice Data Analyst Apprentice Installation electrician and maintenance electrician Data analyst Installation electrician and maintenance electrician apprenticeship school leaver,emcor,vacancies,4.0,0.0,"['construction_green', 'cyber_digital']","['apprenticeship', 'higher_apprenticeship']","['technician', 'field_ops', 'ops', 'engineer_ops', 'software']",2,2,3
VACBD69E51C,WOODWARD EQUESTRIAN,Gloucester,GL19,agri_tech_food,apprenticeship|school_leaver,field_ops|ops|technician|care,sme,0,low,,Gloucestershire employer (Gloucester) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Equine Groom Apprentice. Standards/frameworks: Equine groom.,WOODWARD EQUESTRIAN Gloucester Gloucestershire agri_tech_food apprenticeship school_leaver field_ops ops technician care Equine Groom Apprentice Equine groom apprenticeship school leaver,woodward equestrian,vacancies,1.0,0.0,['agri_tech_food'],"['apprenticeship', 'school_leaver']","['field_ops', 'ops', 'technician', 'care']",1,2,1
VACC8777769,LECHLADE LITTLE LEARNERS,Gloucestershire,GL7,education_training|health_care,apprenticeship|school_leaver,teaching_support|admin|care,sme,0,medium,,Gloucestershire employer (Gloucestershire) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Level 2 Childcare Apprenticeship. Standards/frameworks: Early years practitioner.,LECHLADE LITTLE LEARNERS Gloucestershire Gloucestershire education_training health_care apprenticeship school_leaver teaching_support admin care Level 2 Childcare Apprenticeship Early years practitioner apprenticeship school leaver,lechlade little learners,vacancies,1.0,0.0,"['education_training', 'health_care']","['apprenticeship', 'school_leaver']","['teaching_support', 'admin', 'care']",2,2,1
VACDD2BA1A0,CODEX ABSOLUTE LIMITED,Gloucestershire,GL12,business_professional,apprenticeship,admin|finance|sales|project_coord|software,sme,0,low,,Gloucestershire employer (Gloucestershire) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Business Administration Apprentice. Standards/frameworks: Business administrator.,CODEX ABSOLUTE LIMITED Gloucestershire Gloucestershire business_professional apprenticeship admin finance sales project_coord software Business Administration Apprentice Business administrator apprenticeship school leaver,codex absolute,vacancies,1.0,0.0,['business_professional'],['apprenticeship'],"['admin', 'finance', 'sales', 'project_coord', 'software']",1,1,1
VAC7136CDDA,Red Oak Consulting,Cheltenham,GL51,cyber_digital,apprenticeship|higher_apprenticeship,software|cyber|data|analyst,sme,0,medium,,Gloucestershire employer (Cheltenham) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Apprentice High Performance Computing Specialist. Standards/frameworks: Digital and technology solutions professional (integrated degree).,Red Oak Consulting Cheltenham Gloucestershire cyber_digital apprenticeship higher_apprenticeship software cyber data analyst Apprentice High Performance Computing Specialist Digital and technology solutions professional (integrated degree) apprenticeship school leaver,red oak consulting,vacancies,1.0,0.0,['cyber_digital'],"['apprenticeship', 'higher_apprenticeship']","['software', 'cyber', 'data', 'analyst']",1,2,1
VAC780149BD,WINUSMAN CARE LTD,Gloucester,GL1,business_professional,apprenticeship,admin|finance|sales|project_coord,sme,0,medium,,"Gloucestershire employer (Gloucester) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Business Administration Apprenticeship - Gloucester; Business Administration Apprenticeship - Gloucester. Standards/frameworks: Business administrator, Business administrator.",WINUSMAN CARE LTD Gloucester Gloucestershire business_professional apprenticeship admin finance sales project_coord Business Administration Apprenticeship - Gloucester Business Administration Apprenticeship - Gloucester Business administrator Business administrator apprenticeship school leaver,winusman care,vacancies,2.0,0.0,['business_professional'],['apprenticeship'],"['admin', 'finance', 'sales', 'project_coord']",1,1,2
VACC22D93C9,ST.JAMES'S PLACE MANAGEMENT SERVICES LIMITED,Cirencester,GL7,business_professional,apprenticeship|higher_apprenticeship,admin|finance|sales|project_coord|software,medium,0,medium,,"Gloucestershire employer (Cirencester) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Advice Apprentice; Investment Support Desk Apprenticeship; ​​Technology Apprenticeship Programme – Data Engineering and Analytics​. Standards/frameworks: Investment operations specialist, HR support.",ST.JAMES'S PLACE MANAGEMENT SERVICES LIMITED Cirencester Gloucestershire business_professional apprenticeship higher_apprenticeship admin finance sales project_coord software care Advice Apprentice Investment Support Desk Apprenticeship ​​Technology Apprenticeship Programme – Data Engineering and Analytics​ Human Resources Apprentice Investment operations specialist HR support apprenticeship school leaver,st james s place management services,vacancies,5.0,0.0,['business_professional'],"['apprenticeship', 'higher_apprenticeship']","['admin', 'finance', 'sales', 'project_coord', 'software']",1,2,3
VACD098003B,Lakes Showering Spaces Ltd,Gloucestershire,GL20,business_professional,apprenticeship,admin|finance|sales|project_coord,sme,0,medium,,Gloucestershire employer (Gloucestershire) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Apprentice Marketing Assistant.,Lakes Showering Spaces Ltd Gloucestershire Gloucestershire business_professional apprenticeship admin finance sales project_coord Apprentice Marketing Assistant apprenticeship school leaver,lakes showering spaces,vacancies,1.0,0.0,['business_professional'],['apprenticeship'],"['admin', 'finance', 'sales', 'project_coord']",1,1,1
VACADE66EF9,ABL HEALTH LIMITED,Gloucestershire,GL1,business_professional,apprenticeship,admin|finance|sales|project_coord|software,medium,0,medium,,"Gloucestershire employer (Gloucestershire) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Business Administration Apprentice; Business Administration Apprentice; Business Administration Apprentice. Standards/frameworks: Business administrator, Business administrator, Business administrator.",ABL HEALTH LIMITED Gloucestershire Gloucestershire business_professional apprenticeship admin finance sales project_coord software Business Administration Apprentice Business Administration Apprentice Business Administration Apprentice Business administrator Business administrator Business administrator apprenticeship school leaver,abl health,vacancies,3.0,0.0,['business_professional'],['apprenticeship'],"['admin', 'finance', 'sales', 'project_coord', 'software']",1,1,3
VACC23DDAFE,"Ultra Electronics, Precision Control Systems",Gloucestershire,GL51,business_professional,apprenticeship,admin|finance|sales|project_coord,sme,0,medium,,Gloucestershire employer (Gloucestershire) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Operations Apprentice.,"Ultra Electronics, Precision Control Systems Gloucestershire Gloucestershire business_professional apprenticeship admin finance sales project_coord Operations Apprentice apprenticeship school leaver",ultra electronics precision control systems,vacancies,1.0,0.0,['business_professional'],['apprenticeship'],"['admin', 'finance', 'sales', 'project_coord']",1,1,1
VAC12AD45EE,ORANGESTRIPE OUTSOURCING AND ACCOUNTANCY LIMITED,Cirencester,GL7,business_professional,apprenticeship|higher_apprenticeship,admin|finance|sales|project_coord|software,medium,0,medium,,"Gloucestershire employer (Cirencester) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Assistant Accountant Apprentice; Assistant Accountant Apprentice; AAT Level 4 Accounting Apprentice. Standards/frameworks: Assistant accountant, Assistant accountant, Professional accounting or taxation technician.",ORANGESTRIPE OUTSOURCING AND ACCOUNTANCY LIMITED Cirencester Gloucestershire business_professional apprenticeship higher_apprenticeship admin finance sales project_coord software Assistant Accountant Apprentice Assistant Accountant Apprentice AAT Level 4 Accounting Apprentice Assistant accountant Assistant accountant Professional accounting or taxation technician apprenticeship school leaver,orangestripe outsourcing and accountancy,vacancies,3.0,0.0,['business_professional'],"['apprenticeship', 'higher_apprenticeship']","['admin', 'finance', 'sales', 'project_coord', 'software']",1,2,3
VAC14247E6E,PROFESSIONAL APPRENTICESHIPS LTD,Gloucester,GL2,business_professional,apprenticeship,admin|finance|sales|project_coord|software,sme,0,medium,,Gloucestershire employer (Gloucester) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: IT Apprentice. Standards/frameworks: Information communications technician.,PROFESSIONAL APPRENTICESHIPS LTD Gloucester Gloucestershire business_professional apprenticeship admin finance sales project_coord software IT Apprentice Information communications technician apprenticeship school leaver,professional apprenticeships,vacancies,1.0,0.0,['business_professional'],['apprenticeship'],"['admin', 'finance', 'sales', 'project_coord', 'software']",1,1,1
VACF241B1B0,WINGS 4 GROWTH LIMITED,Cheltenham,GL50,business_professional,apprenticeship,admin|finance|sales|project_coord,sme,0,medium,,Gloucestershire employer (Cheltenham) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Business Administrator Apprentice. Standards/frameworks: Business administrator.,WINGS 4 GROWTH LIMITED Cheltenham Gloucestershire business_professional apprenticeship admin finance sales project_coord Business Administrator Apprentice Business administrator apprenticeship school leaver,wings 4 growth,vacancies,1.0,0.0,['business_professional'],['apprenticeship'],"['admin', 'finance', 'sales', 'project_coord']",1,1,1
VACD9D8E0C4,Pooki Presses Ltd,Cinderford,GL14,business_professional,apprenticeship,admin|finance|sales|project_coord|software,sme,0,medium,,Gloucestershire employer (Cinderford) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Multi-Channel and Digital Marketing Apprentice.,Pooki Presses Ltd Cinderford Gloucestershire business_professional apprenticeship admin finance sales project_coord software Multi-Channel and Digital Marketing Apprentice apprenticeship school leaver,pooki presses,vacancies,1.0,0.0,['business_professional'],['apprenticeship'],"['admin', 'finance', 'sales', 'project_coord', 'software']",1,1,1
VACC8D12098,Housing 21,Gloucester,GL1,construction_green,apprenticeship,technician|field_ops|ops|engineer_ops|care,sme,0,medium,,Gloucestershire employer (Gloucester) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Apprentice Assistant Local Housing Manager. Standards/frameworks: Housing and property management.,Housing 21 Gloucester Gloucestershire construction_green apprenticeship technician field_ops ops engineer_ops care Apprentice Assistant Local Housing Manager Housing and property management apprenticeship school leaver,housing 21,vacancies,1.0,0.0,['construction_green'],['apprenticeship'],"['technician', 'field_ops', 'ops', 'engineer_ops', 'care']",1,1,1
VAC0EA0D4B1,FAT TONIS FRANCHISE MANAGEMENT LTD,Stroud,GL5,hospitality_tourism,apprenticeship|school_leaver,customer_success|ops|events|care,medium,0,medium,,"Gloucestershire employer (Stroud) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Apprentice Junior Production Chef; Apprentice Junior Production Chef; Restaurant Host Apprentice. Standards/frameworks: Production chef, Production chef, Production chef.",FAT TONIS FRANCHISE MANAGEMENT LTD Stroud Gloucestershire hospitality_tourism apprenticeship school_leaver customer_success ops events care Apprentice Junior Production Chef Apprentice Junior Production Chef Restaurant Host Apprentice Apprentice Junior Production Chef Production chef Production chef Production chef apprenticeship school leaver,fat tonis franchise management,vacancies,5.0,0.0,['hospitality_tourism'],"['apprenticeship', 'school_leaver']","['customer_success', 'ops', 'events', 'care']",1,2,3
VAC52B979E2,FIRESTARTER BUSINESS SOLUTIONS LTD,Cheltenham,GL51,cyber_digital,apprenticeship|higher_apprenticeship,software|cyber|data|analyst,sme,0,medium,,"Gloucestershire employer (Cheltenham) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Digital Marketing Degree Apprentice; Digital Marketing Degree Apprentice. Standards/frameworks: Digital marketer (integrated degree), Digital marketer (integrated degree).",FIRESTARTER BUSINESS SOLUTIONS LTD Cheltenham Gloucestershire cyber_digital apprenticeship higher_apprenticeship software cyber data analyst Digital Marketing Degree Apprentice Digital Marketing Degree Apprentice Digital marketer (integrated degree) Digital marketer (integrated degree) apprenticeship school leaver,firestarter business solutions,vacancies,2.0,0.0,['cyber_digital'],"['apprenticeship', 'higher_apprenticeship']","['software', 'cyber', 'data', 'analyst']",1,2,2
VACBA2FE247,Gama Aviation Engineering Limited,Staverton Cheltenham,GL51,business_professional,apprenticeship,admin|finance|sales|project_coord|software,sme,0,medium,,Gloucestershire employer (Staverton Cheltenham) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Aircraft Engineering Apprenticeship.,Gama Aviation Engineering Limited Staverton Cheltenham Gloucestershire business_professional apprenticeship admin finance sales project_coord software Aircraft Engineering Apprenticeship apprenticeship school leaver,gama aviation engineering,vacancies,1.0,0.0,['business_professional'],['apprenticeship'],"['admin', 'finance', 'sales', 'project_coord', 'software']",1,1,1
VAC8B403DF8,MPS HOSPITALITY LIMITED,Cheltenham,GL50,hospitality_tourism,apprenticeship|school_leaver,customer_success|ops|events|care|software,medium,0,medium,,Gloucestershire employer (Cheltenham) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Front of House Apprentice; Content Creator Apprenticeship; Content Creator Apprenticeship. Standards/frameworks: Production chef.,MPS HOSPITALITY LIMITED Cheltenham Gloucestershire hospitality_tourism apprenticeship school_leaver customer_success ops events care software cyber Front of House Apprentice Content Creator Apprenticeship Content Creator Apprenticeship Content Creator Apprenticeship Production chef apprenticeship school leaver,mps hospitality,vacancies,6.0,0.0,['hospitality_tourism'],"['apprenticeship', 'school_leaver']","['customer_success', 'ops', 'events', 'care', 'software']",1,2,3
