leaver_id,interest_sectors,target_sectors,dominant_riasec,r,i,a,s,e,c,source,cohort,sample_weight,persona_seed
jc_1_106,creative_events|hospitality_retail|hospitality_tourism,creative_events|hospitality_retail|hospitality_tourism,Artistic|Social,0.08,0.08,0.42,0.17,0.17,0.08,jobcannon,adult_online,0.85,Technical Specialist
jc_1_166,business_professional|cyber_digital,business_professional|cyber_digital,Investigative|Conventional,0.1683,0.4158,0.0,0.0,0.0,0.4158,jobcannon,adult_online,0.85,Technical Specialist
jc_1_191,aerospace_manufacturing|construction_green,aerospace_manufacturing|construction_green,Realistic|Conventional,0.42,0.08,0.0,0.17,0.0,0.33,jobcannon,adult_online,0.85,Hands-on Maker
jc_1_642,aerospace_manufacturing|construction_green|health_care,aerospace_manufacturing|construction_green|health_care,Investigative|Realistic,0.25,0.42,0.17,0.08,0.08,0.0,jobcannon,adult_online,0.85,Technical Specialist
jc_1_831,aerospace_manufacturing|business_professional|construction_green,aerospace_manufacturing|business_professional|construction_green,Conventional|Realistic,0.17,0.17,0.0,0.08,0.08,0.5,jobcannon,adult_online,0.85,Hands-on Maker
jc_1_468,health_care|public_sector,health_care|public_sector,Social|Investigative,0.0,0.2525,0.0,0.5859,0.0808,0.0808,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_869,education_training|health_care|public_sector,education_training|health_care|public_sector,Social|Artistic,0.0,0.08,0.17,0.5,0.17,0.08,jobcannon,adult_online,0.85,Technical Specialist
jc_1_1515,agri_tech_food|business_professional|construction_green,agri_tech_food|business_professional|construction_green,Realistic|Enterprising,0.3333,0.0808,0.1717,0.0808,0.3333,0.0,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_611,education_training|health_care|public_sector,education_training|health_care|public_sector,Social|Enterprising,0.0,0.0,0.0,0.75,0.17,0.08,jobcannon,adult_online,0.85,Technical Specialist
jc_1_1583,business_professional|creative_events|cyber_digital,business_professional|creative_events|cyber_digital,Artistic|Enterprising,0.1717,0.0808,0.3333,0.0,0.3333,0.0808,jobcannon,adult_online,0.85,Technical Specialist
jc_1_214,education_training|health_care|public_sector,education_training|health_care|public_sector,Social|Enterprising,0.08,0.0,0.08,0.67,0.17,0.0,jobcannon,adult_online,0.85,People & Care
jc_1_1329,health_care|public_sector,health_care|public_sector,Social|Investigative,0.0808,0.3333,0.0808,0.5051,0.0,0.0,jobcannon,adult_online,0.85,Technical Specialist
jc_1_606,health_care|public_sector,health_care|public_sector,Social|Realistic,0.42,0.0,0.0,0.5,0.0,0.08,jobcannon,adult_online,0.85,Technical Specialist
jc_1_1569,education_training|health_care|public_sector,education_training|health_care|public_sector,Social|Realistic,0.17,0.0,0.17,0.58,0.08,0.0,jobcannon,adult_online,0.85,Technical Specialist
jc_1_1722,business_professional|health_care|public_sector,business_professional|health_care|public_sector,Social|Investigative,0.0,0.25,0.25,0.33,0.0,0.17,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1584,business_professional|construction_green|hospitality_retail,business_professional|construction_green|hospitality_retail,Enterprising|Realistic,0.0808,0.0808,0.0808,0.0808,0.6768,0.0,jobcannon,adult_online,0.85,Technical Specialist
jc_1_1226,health_care|public_sector,health_care|public_sector,Social|Investigative,0.08,0.25,0.0,0.42,0.17,0.08,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1093,aerospace_manufacturing|construction_green|cyber_digital,aerospace_manufacturing|construction_green|cyber_digital,Investigative|Artistic,0.0,0.58,0.42,0.0,0.0,0.0,jobcannon,adult_online,0.85,Technical Specialist
jc_1_1091,creative_events|hospitality_retail,creative_events|hospitality_retail,Artistic|Social,0.08,0.0,0.5,0.17,0.08,0.17,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1398,creative_events,creative_events,Artistic|Investigative,0.0,0.17,0.75,0.08,0.0,0.0,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_243,aerospace_manufacturing|business_professional|construction_green,aerospace_manufacturing|business_professional|construction_green,Conventional|Realistic,0.25,0.08,0.08,0.0,0.17,0.42,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1422,creative_events|hospitality_retail|hospitality_tourism,creative_events|hospitality_retail|hospitality_tourism,Realistic|Artistic,0.25,0.08,0.25,0.17,0.25,0.0,jobcannon,adult_online,0.85,Technical Specialist
jc_1_1571,business_professional|cyber_digital,business_professional|cyber_digital,Investigative|Realistic,0.1683,0.495,0.0,0.0,0.1683,0.1683,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_122,aerospace_manufacturing|construction_green,aerospace_manufacturing|construction_green,Realistic|Artistic,0.495,0.0,0.1683,0.1683,0.1683,0.0,jobcannon,adult_online,0.85,Technical Specialist
jc_1_940,aerospace_manufacturing|construction_green|public_sector,aerospace_manufacturing|construction_green|public_sector,Realistic|Enterprising,0.92,0.0,0.0,0.0,0.08,0.0,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1151,aerospace_manufacturing|business_professional|hospitality_retail,aerospace_manufacturing|business_professional|hospitality_retail,Enterprising|Conventional,0.0,0.17,0.08,0.08,0.42,0.25,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_824,health_care|public_sector,health_care|public_sector,Social|Conventional,0.0,0.08,0.08,0.67,0.0,0.17,jobcannon,adult_online,0.85,Technical Specialist
jc_1_1650,creative_events|hospitality_retail,creative_events|hospitality_retail,Artistic|Conventional,0.0,0.0,0.58,0.17,0.0,0.25,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1476,creative_events|cyber_digital,creative_events|cyber_digital,Artistic|Investigative,0.0,0.33,0.5,0.17,0.0,0.0,jobcannon,adult_online,0.85,Technical Specialist
jc_1_1859,business_professional|education_training|public_sector,business_professional|education_training|public_sector,Social|Artistic,0.0,0.0,0.2475,0.4158,0.1683,0.1683,jobcannon,adult_online,0.85,Technical Specialist
jc_1_958,creative_events,creative_events,Artistic|Realistic,0.0808,0.0808,0.8384,0.0,0.0,0.0,jobcannon,adult_online,0.85,Technical Specialist
jc_1_427,health_care|public_sector,health_care|public_sector,Social|Investigative,0.0,0.17,0.0,0.58,0.08,0.17,jobcannon,adult_online,0.85,Technical Specialist
jc_1_1464,agri_tech_food|business_professional|construction_green,agri_tech_food|business_professional|construction_green,Enterprising|Realistic,0.33,0.08,0.0,0.17,0.42,0.0,jobcannon,adult_online,0.85,Technical Specialist
jc_1_1413,aerospace_manufacturing|construction_green,aerospace_manufacturing|construction_green,Investigative|Realistic,0.33,0.5,0.17,0.0,0.0,0.0,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1604,business_professional|cyber_digital,business_professional|cyber_digital,Investigative|Enterprising,0.0,0.3333,0.0808,0.0808,0.2525,0.2525,jobcannon,adult_online,0.85,Technical Specialist
jc_1_1071,business_professional|cyber_digital,business_professional|cyber_digital,Conventional|Investigative,0.0808,0.2525,0.0,0.0,0.0808,0.5859,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_239,health_care|public_sector,health_care|public_sector,Social|Investigative,0.0808,0.2525,0.0,0.5859,0.0808,0.0,jobcannon,adult_online,0.85,People & Care
jc_1_874,health_care|public_sector,health_care|public_sector,Social|Realistic,0.2525,0.0808,0.0808,0.5051,0.0,0.0808,jobcannon,adult_online,0.85,Technical Specialist
jc_1_1747,business_professional|cyber_digital,business_professional|cyber_digital,Investigative|Conventional,0.17,0.33,0.0,0.08,0.17,0.25,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_971,aerospace_manufacturing|construction_green|cyber_digital,aerospace_manufacturing|construction_green|cyber_digital,Investigative|Realistic,0.25,0.5,0.17,0.0,0.0,0.08,jobcannon,adult_online,0.85,Technical Specialist
jc_1_1674,creative_events,creative_events,Artistic|Conventional,0.0,0.0,0.5,0.08,0.17,0.25,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_544,agri_tech_food|business_professional|cyber_digital,agri_tech_food|business_professional|cyber_digital,Investigative|Enterprising,0.0,0.75,0.0,0.0,0.17,0.08,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_888,agri_tech_food|cyber_digital|health_care,agri_tech_food|cyber_digital|health_care,Investigative|Realistic,0.17,0.58,0.17,0.0,0.08,0.0,jobcannon,adult_online,0.85,Technical Specialist
jc_1_1305,business_professional|cyber_digital,business_professional|cyber_digital,Investigative|Conventional,0.0,0.67,0.0,0.0,0.0,0.33,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1752,creative_events|education_training|health_care,creative_events|education_training|health_care,Artistic|Investigative,0.0,0.0808,0.7576,0.0808,0.0808,0.0,jobcannon,adult_online,0.85,Technical Specialist
jc_1_1586,business_professional|education_training|public_sector,business_professional|education_training|public_sector,Investigative|Social,0.0,0.4158,0.1683,0.4158,0.0,0.0,jobcannon,adult_online,0.85,Technical Specialist
jc_1_1347,aerospace_manufacturing|construction_green|public_sector,aerospace_manufacturing|construction_green|public_sector,Realistic,1.0,0.0,0.0,0.0,0.0,0.0,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1372,creative_events|hospitality_retail,creative_events|hospitality_retail,Artistic|Social,0.0,0.0,0.75,0.17,0.08,0.0,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1073,business_professional|creative_events|hospitality_retail,business_professional|creative_events|hospitality_retail,Artistic|Social,0.0,0.08,0.42,0.33,0.17,0.0,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_509,aerospace_manufacturing|creative_events|hospitality_retail,aerospace_manufacturing|creative_events|hospitality_retail,Artistic|Social,0.0808,0.0808,0.5051,0.3333,0.0,0.0,jobcannon,adult_online,0.85,Technical Specialist
jc_1_1676,business_professional|creative_events|cyber_digital,business_professional|creative_events|cyber_digital,Artistic|Social,0.0,0.25,0.42,0.33,0.0,0.0,jobcannon,adult_online,0.85,Technical Specialist
jc_1_920,aerospace_manufacturing|construction_green|creative_events,aerospace_manufacturing|construction_green|creative_events,Artistic|Realistic,0.42,0.0,0.5,0.0,0.0,0.08,jobcannon,adult_online,0.85,Technical Specialist
jc_1_8,aerospace_manufacturing|construction_green|public_sector,aerospace_manufacturing|construction_green|public_sector,Realistic|Investigative,0.4242,0.3333,0.0808,0.0808,0.0808,0.0,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_580,creative_events|cyber_digital|hospitality_tourism,creative_events|cyber_digital|hospitality_tourism,Artistic|Investigative,0.0,0.2475,0.4158,0.1683,0.1683,0.0,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1951,agri_tech_food|business_professional|cyber_digital,agri_tech_food|business_professional|cyber_digital,Investigative|Artistic,0.0,0.92,0.08,0.0,0.0,0.0,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_185,business_professional|health_care|public_sector,business_professional|health_care|public_sector,Social|Conventional,0.0,0.1683,0.0,0.4158,0.0,0.4158,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1439,creative_events,creative_events,Artistic|Enterprising,0.17,0.08,0.25,0.0,0.25,0.25,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1455,business_professional|creative_events|hospitality_retail,business_professional|creative_events|hospitality_retail,Artistic|Enterprising,0.0,0.0808,0.3333,0.0808,0.2525,0.2525,jobcannon,adult_online,0.85,Technical Specialist
jc_1_1906,agri_tech_food|cyber_digital|health_care,agri_tech_food|cyber_digital|health_care,Investigative|Realistic,0.17,0.75,0.08,0.0,0.0,0.0,jobcannon,adult_online,0.85,Technical Specialist
jc_1_1782,aerospace_manufacturing|business_professional|hospitality_retail,aerospace_manufacturing|business_professional|hospitality_retail,Enterprising|Realistic,0.25,0.0,0.0,0.17,0.5,0.08,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_715,agri_tech_food|business_professional|cyber_digital,agri_tech_food|business_professional|cyber_digital,Investigative|Artistic,0.0,0.58,0.17,0.17,0.08,0.0,jobcannon,adult_online,0.85,Technical Specialist
jc_1_627,construction_green|hospitality_tourism|public_sector,construction_green|hospitality_tourism|public_sector,Realistic|Social,0.4242,0.0,0.0808,0.3333,0.0808,0.0808,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_991,aerospace_manufacturing|construction_green,aerospace_manufacturing|construction_green,Realistic|Enterprising,0.42,0.17,0.0,0.0,0.33,0.08,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1768,creative_events,creative_events,Artistic|Realistic,0.0808,0.0808,0.8384,0.0,0.0,0.0,jobcannon,adult_online,0.85,Technical Specialist
jc_1_840,creative_events|cyber_digital|hospitality_tourism,creative_events|cyber_digital|hospitality_tourism,Artistic|Enterprising,0.0,0.17,0.42,0.08,0.25,0.08,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_689,business_professional,business_professional,Conventional|Enterprising,0.0808,0.0808,0.0,0.0808,0.1717,0.5859,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1670,construction_green|cyber_digital|health_care,construction_green|cyber_digital|health_care,Investigative|Realistic,0.2525,0.5051,0.0,0.0808,0.0808,0.0808,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_56,business_professional|hospitality_retail|hospitality_tourism,business_professional|hospitality_retail|hospitality_tourism,Social|Enterprising,0.0,0.08,0.0,0.5,0.25,0.17,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_27,education_training|health_care|public_sector,education_training|health_care|public_sector,Social|Artistic,0.0808,0.0808,0.2525,0.5051,0.0,0.0808,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_937,health_care|public_sector,health_care|public_sector,Social,0.0,0.0,0.0,1.0,0.0,0.0,jobcannon,adult_online,0.85,Technical Specialist
jc_1_992,business_professional|cyber_digital,business_professional|cyber_digital,Investigative|Enterprising,0.08,0.5,0.08,0.0,0.17,0.17,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1697,health_care|public_sector,health_care|public_sector,Social|Conventional,0.0,0.0,0.0,0.67,0.08,0.25,jobcannon,adult_online,0.85,Technical Specialist
jc_1_524,creative_events|education_training|hospitality_retail,creative_events|education_training|hospitality_retail,Artistic|Social,0.0,0.0,0.5,0.5,0.0,0.0,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1147,business_professional|construction_green|hospitality_retail,business_professional|construction_green|hospitality_retail,Enterprising|Realistic,0.17,0.0,0.08,0.17,0.58,0.0,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1608,aerospace_manufacturing|construction_green,aerospace_manufacturing|construction_green,Realistic|Investigative,0.5051,0.3333,0.0,0.0808,0.0,0.0808,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1318,aerospace_manufacturing|construction_green|cyber_digital,aerospace_manufacturing|construction_green|cyber_digital,Realistic|Investigative,0.3333,0.2525,0.2525,0.0808,0.0,0.0808,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_513,business_professional|cyber_digital,business_professional|cyber_digital,Conventional|Investigative,0.17,0.33,0.0,0.0,0.0,0.5,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1223,education_training|health_care|public_sector,education_training|health_care|public_sector,Social|Artistic,0.0,0.0,0.08,0.92,0.0,0.0,jobcannon,adult_online,0.85,Technical Specialist
jc_1_1163,aerospace_manufacturing|health_care|public_sector,aerospace_manufacturing|health_care|public_sector,Investigative|Social,0.0808,0.3333,0.0,0.3333,0.1717,0.0808,jobcannon,adult_online,0.85,Technical Specialist
jc_1_20,creative_events|hospitality_retail,creative_events|hospitality_retail,Artistic|Social,0.08,0.08,0.42,0.17,0.17,0.08,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1108,education_training|health_care|public_sector,education_training|health_care|public_sector,Social|Investigative,0.0,0.25,0.08,0.33,0.17,0.17,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1129,agri_tech_food|education_training|public_sector,agri_tech_food|education_training|public_sector,Investigative|Social,0.0,0.5859,0.0,0.3333,0.0,0.0808,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1984,health_care|public_sector,health_care|public_sector,Social|Investigative,0.0,0.17,0.0,0.58,0.08,0.17,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1974,aerospace_manufacturing|construction_green|public_sector,aerospace_manufacturing|construction_green|public_sector,Realistic|Enterprising,0.75,0.0,0.0,0.08,0.17,0.0,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_128,aerospace_manufacturing|agri_tech_food|public_sector,aerospace_manufacturing|agri_tech_food|public_sector,Realistic|Social,0.67,0.08,0.0,0.17,0.08,0.0,jobcannon,adult_online,0.85,Technical Specialist
jc_1_1196,agri_tech_food|business_professional|cyber_digital,agri_tech_food|business_professional|cyber_digital,Investigative|Social,0.0,0.5859,0.0,0.2525,0.0808,0.0808,jobcannon,adult_online,0.85,Technical Specialist
jc_1_1627,education_training|health_care|public_sector,education_training|health_care|public_sector,Social|Artistic,0.0,0.0,0.25,0.58,0.17,0.0,jobcannon,adult_online,0.85,Technical Specialist
jc_1_1253,education_training|health_care|hospitality_tourism,education_training|health_care|hospitality_tourism,Social|Conventional,0.0,0.0,0.0808,0.5859,0.0,0.3333,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1724,education_training|health_care|public_sector,education_training|health_care|public_sector,Social|Investigative,0.0808,0.2525,0.0808,0.3333,0.1717,0.0808,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1719,agri_tech_food|business_professional|cyber_digital,agri_tech_food|business_professional|cyber_digital,Investigative|Conventional,0.0808,0.5859,0.0,0.0808,0.0,0.2525,jobcannon,adult_online,0.85,Technical Specialist
jc_1_948,business_professional|creative_events|cyber_digital,business_professional|creative_events|cyber_digital,Artistic|Investigative,0.0,0.2525,0.3333,0.2525,0.0808,0.0808,jobcannon,adult_online,0.85,Technical Specialist
jc_1_1066,aerospace_manufacturing|business_professional|hospitality_retail,aerospace_manufacturing|business_professional|hospitality_retail,Realistic|Conventional,0.5,0.0,0.0,0.0,0.17,0.33,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_835,education_training|health_care|public_sector,education_training|health_care|public_sector,Social|Realistic,0.17,0.17,0.0,0.58,0.08,0.0,jobcannon,adult_online,0.85,Technical Specialist
jc_1_956,creative_events,creative_events,Artistic|Investigative,0.0,0.0808,0.7576,0.0808,0.0808,0.0,jobcannon,adult_online,0.85,Technical Specialist
jc_1_943,business_professional,business_professional,Conventional|Enterprising,0.0,0.0,0.0,0.0,0.08,0.92,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1611,aerospace_manufacturing|health_care|public_sector,aerospace_manufacturing|health_care|public_sector,Social,0.0,0.0,0.0,1.0,0.0,0.0,jobcannon,adult_online,0.85,Technical Specialist
jc_1_424,health_care|public_sector,health_care|public_sector,Social|Enterprising,0.0808,0.0808,0.0,0.5859,0.1717,0.0808,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1326,education_training|health_care|public_sector,education_training|health_care|public_sector,Social|Artistic,0.0,0.0,0.0808,0.8384,0.0808,0.0,jobcannon,adult_online,0.85,Technical Specialist
jc_1_54,construction_green|hospitality_retail|hospitality_tourism,construction_green|hospitality_retail|hospitality_tourism,Enterprising|Realistic,0.1683,0.1683,0.1683,0.1683,0.3267,0.0,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1339,agri_tech_food|business_professional|cyber_digital,agri_tech_food|business_professional|cyber_digital,Investigative|Artistic,0.0,0.75,0.25,0.0,0.0,0.0,jobcannon,adult_online,0.85,Technical Specialist
jc_1_111,aerospace_manufacturing|construction_green,aerospace_manufacturing|construction_green,Realistic|Artistic,0.5051,0.0808,0.2525,0.0808,0.0,0.0808,jobcannon,adult_online,0.85,Hands-on Maker
jc_1_1375,business_professional|hospitality_retail,business_professional|hospitality_retail,Social|Enterprising,0.08,0.17,0.0,0.33,0.25,0.17,jobcannon,adult_online,0.85,People & Care
jc_1_377,aerospace_manufacturing|construction_green|creative_events,aerospace_manufacturing|construction_green|creative_events,Artistic|Conventional,0.17,0.08,0.42,0.0,0.0,0.33,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_815,business_professional|construction_green|hospitality_retail,business_professional|construction_green|hospitality_retail,Enterprising|Realistic,0.17,0.0,0.08,0.08,0.67,0.0,jobcannon,adult_online,0.85,Technical Specialist
jc_1_817,aerospace_manufacturing|business_professional|hospitality_retail,aerospace_manufacturing|business_professional|hospitality_retail,Enterprising|Conventional,0.0,0.0808,0.0,0.0808,0.5051,0.3333,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1142,cyber_digital|health_care|public_sector,cyber_digital|health_care|public_sector,Social|Conventional,0.0,0.0,0.0,0.67,0.08,0.25,jobcannon,adult_online,0.85,Technical Specialist
jc_1_511,creative_events,creative_events,Artistic|Enterprising,0.0,0.0,0.8384,0.0,0.0808,0.0808,jobcannon,adult_online,0.85,Technical Specialist
jc_1_114,education_training|health_care|public_sector,education_training|health_care|public_sector,Social|Enterprising,0.0,0.17,0.08,0.5,0.25,0.0,jobcannon,adult_online,0.85,People & Care
jc_1_601,agri_tech_food|construction_green|public_sector,agri_tech_food|construction_green|public_sector,Realistic|Artistic,0.25,0.17,0.25,0.17,0.08,0.08,jobcannon,adult_online,0.85,Technical Specialist
jc_1_1682,agri_tech_food|cyber_digital|health_care,agri_tech_food|cyber_digital|health_care,Investigative|Realistic,0.1683,0.6634,0.1683,0.0,0.0,0.0,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1854,creative_events|hospitality_retail,creative_events|hospitality_retail,Artistic|Social,0.0808,0.0808,0.5051,0.3333,0.0,0.0,jobcannon,adult_online,0.85,Technical Specialist
jc_1_61,creative_events|cyber_digital,creative_events|cyber_digital,Investigative|Artistic,0.0,0.5,0.42,0.08,0.0,0.0,jobcannon,adult_online,0.85,Technical Specialist
jc_1_1436,business_professional|cyber_digital|education_training,business_professional|cyber_digital|education_training,Investigative|Artistic,0.0,0.4158,0.2475,0.1683,0.1683,0.0,jobcannon,adult_online,0.85,Technical Specialist
jc_1_1477,construction_green|education_training|public_sector,construction_green|education_training|public_sector,Realistic|Enterprising,0.2475,0.1683,0.1683,0.1683,0.2475,0.0,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_798,education_training|health_care|hospitality_tourism,education_training|health_care|hospitality_tourism,Social|Realistic,0.25,0.08,0.17,0.33,0.17,0.0,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_290,business_professional|creative_events|hospitality_retail,business_professional|creative_events|hospitality_retail,Enterprising|Artistic,0.0,0.17,0.33,0.0,0.5,0.0,jobcannon,adult_online,0.85,Hands-on Maker
jc_1_1486,business_professional|construction_green|hospitality_retail,business_professional|construction_green|hospitality_retail,Enterprising|Realistic,0.17,0.0,0.08,0.08,0.5,0.17,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1558,business_professional|cyber_digital|health_care,business_professional|cyber_digital|health_care,Investigative|Enterprising,0.0,0.5,0.0,0.08,0.25,0.17,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_529,business_professional|education_training|public_sector,business_professional|education_training|public_sector,Investigative|Enterprising,0.0,0.33,0.17,0.17,0.25,0.08,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_677,creative_events|health_care|public_sector,creative_events|health_care|public_sector,Social|Realistic,0.25,0.08,0.0,0.33,0.17,0.17,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1579,aerospace_manufacturing|construction_green|cyber_digital,aerospace_manufacturing|construction_green|cyber_digital,Realistic|Investigative,0.2475,0.1683,0.1683,0.0792,0.1683,0.1683,jobcannon,adult_online,0.85,People & Care
jc_1_431,aerospace_manufacturing|agri_tech_food|public_sector,aerospace_manufacturing|agri_tech_food|public_sector,Realistic|Enterprising,0.67,0.0,0.0,0.08,0.25,0.0,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_154,business_professional|cyber_digital|health_care,business_professional|cyber_digital|health_care,Investigative|Artistic,0.0,0.5859,0.2525,0.0808,0.0808,0.0,jobcannon,adult_online,0.85,Technical Specialist
jc_1_772,creative_events|cyber_digital,creative_events|cyber_digital,Artistic|Investigative,0.0792,0.1683,0.4158,0.0,0.1683,0.1683,jobcannon,adult_online,0.85,Technical Specialist
jc_1_729,business_professional|health_care|hospitality_tourism,business_professional|health_care|hospitality_tourism,Social|Conventional,0.0,0.0,0.0808,0.3333,0.2525,0.3333,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1546,agri_tech_food|business_professional|cyber_digital,agri_tech_food|business_professional|cyber_digital,Investigative|Conventional,0.08,0.42,0.0,0.17,0.08,0.25,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1236,aerospace_manufacturing|agri_tech_food|cyber_digital,aerospace_manufacturing|agri_tech_food|cyber_digital,Investigative|Enterprising,0.17,0.42,0.08,0.08,0.25,0.0,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1048,health_care|public_sector,health_care|public_sector,Social|Artistic,0.0,0.0,0.0808,0.8384,0.0,0.0808,jobcannon,adult_online,0.85,Technical Specialist
jc_1_1072,aerospace_manufacturing|business_professional|cyber_digital,aerospace_manufacturing|business_professional|cyber_digital,Enterprising|Conventional,0.0,0.0808,0.2525,0.0,0.3333,0.3333,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1256,business_professional|creative_events|hospitality_retail,business_professional|creative_events|hospitality_retail,Artistic|Enterprising,0.0,0.17,0.33,0.17,0.33,0.0,jobcannon,adult_online,0.85,Technical Specialist
jc_1_1496,health_care|public_sector,health_care|public_sector,Social|Conventional,0.0808,0.0808,0.0808,0.5051,0.0,0.2525,jobcannon,adult_online,0.85,Technical Specialist
jc_1_265,business_professional,business_professional,Conventional|Enterprising,0.0,0.0808,0.0,0.0808,0.2525,0.5859,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1978,education_training|health_care|public_sector,education_training|health_care|public_sector,Social|Artistic,0.0,0.0808,0.2525,0.5859,0.0808,0.0,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1387,aerospace_manufacturing|construction_green|public_sector,aerospace_manufacturing|construction_green|public_sector,Realistic|Social,0.75,0.0,0.08,0.17,0.0,0.0,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1556,aerospace_manufacturing|construction_green,aerospace_manufacturing|construction_green,Investigative|Realistic,0.42,0.5,0.08,0.0,0.0,0.0,jobcannon,adult_online,0.85,Technical Specialist
jc_1_1703,business_professional|health_care,business_professional|health_care,Conventional|Social,0.17,0.17,0.0,0.25,0.08,0.33,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_404,business_professional|health_care|hospitality_tourism,business_professional|health_care|hospitality_tourism,Conventional|Social,0.0808,0.0,0.0808,0.3333,0.0808,0.4242,jobcannon,adult_online,0.85,Technical Specialist
jc_1_1359,aerospace_manufacturing|construction_green|cyber_digital,aerospace_manufacturing|construction_green|cyber_digital,Realistic|Investigative,0.4158,0.1683,0.1683,0.0,0.1683,0.0792,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1806,agri_tech_food|business_professional|construction_green,agri_tech_food|business_professional|construction_green,Realistic|Investigative,0.25,0.25,0.0,0.17,0.25,0.08,jobcannon,adult_online,0.85,Technical Specialist
jc_1_1350,business_professional|construction_green|hospitality_retail,business_professional|construction_green|hospitality_retail,Enterprising|Investigative,0.0,0.0808,0.0808,0.0808,0.7576,0.0,jobcannon,adult_online,0.85,Creative / Commercial
jc_1_1228,business_professional|construction_green|hospitality_retail,business_professional|construction_green|hospitality_retail,Enterprising|Realistic,0.17,0.08,0.0,0.0,0.75,0.0,jobcannon,adult_online,0.85,Technical Specialist
jc_1_690,agri_tech_food|business_professional|cyber_digital,agri_tech_food|business_professional|cyber_digital,Investigative|Social,0.0,0.8384,0.0,0.0808,0.0,0.0808,jobcannon,adult_online,0.85,Technical Specialist
jc_1_796,business_professional|health_care|public_sector,business_professional|health_care|public_sector,Investigative|Social,0.0,0.42,0.08,0.42,0.0,0.08,jobcannon,adult_online,0.85,Creative / Commercial
